company_name,job_description,job_link,job_location,job_posted,job_salary,job_title,posted_website
Geotab,Who we are: Geotab is a global leader in IoT and connected transportation and certified “Great Place to Work.” We are a company of diverse and talented…,https://www.workopolis.com/jobsearch/viewjob/LZmYkdB92pP8zX1hm-uug9FnOf2bcG927lyWbi9AiclIejiZl5KlRA?ak=machine+learning&l=Toronto,"Oakville, ON",9 days ago,"Estimated: $55,000 - $76,000 a year",Learning Video Specialist,www.workopolis.com
Celestica,"Req ID: 64949 Region: Americas Country: Canada State/Province: Ontario City: Toronto 16 Month Internship Celestica (NYSE, TSX: CLS) is a US$5.8 billion…",https://www.workopolis.com/jobsearch/viewjob/mLuxaxemPkamcLbjTrADjZqu0ol3VxQ-mzo2-k1Hg7zIeb19wLLLFA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $45,000 - $63,000 a year","Student Intern, Green Energy",www.workopolis.com
"Southern Graphics Systems, Canada Co.",Data Scientist Intern– sgsco labs Profile Responsible for modeling complex business problems and discovering business insights through the use of statistical…,https://www.workopolis.com/jobsearch/viewjob/RFn7DKOFpLudLpBTkDvMR5Of6mV_bLm7fmFgCCX4eNoHVShF4_B4xg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $77,000 - $110,000 a year",Intern - Data Science,www.workopolis.com
BMO Financial Group,"Address: 60 Yonge Street Job Family Group: Data Analytics & Reporting Job Description As the Senior Data Scientist, you will be joining a dynamic team…",https://www.workopolis.com/jobsearch/viewjob/uMyhFNXHOlEfXyqAGI6_xKcuxa00acurTA0fhPadHQrUrVOLPWKzow?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $100,000 - $140,000 a year",Senior Data Scientist,www.workopolis.com
Cerebri AI,"Cerebri AI CVX platform uses the best Artificial Intelligence ( AI ), Operation Research ( OR ), and software to provide what is required in our digital age:…",https://www.workopolis.com/jobsearch/viewjob/q7Uj20nxOsWhf1MKMABOa29u7QNo5MM1onuni3cEYTcN4d7fXMdXaQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $81,000 - $110,000 a year",AI Engineer,www.workopolis.com
Cerebri AI,"Design, develop, test, advocate, evangelize and build data-driven products that help our customers improve business decisions. You will provide insight into…",https://www.workopolis.com/jobsearch/viewjob/UmPBtqSbd1NrXRDhZFMPEtYVUaJ7mZfOc2L6hBPvVX3chGko226_Uw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $59,000 - $84,000 a year",Data Scientist,www.workopolis.com
QUESTRADE INC,"We’re looking for our next Data Scientist, Advanced Analytics Could It Be You? The Data Scientist leverages data and analytics to discover management…",https://www.workopolis.com/jobsearch/viewjob/GSnyJczgsbhXl7dayMavMw30VeEOwvKHMRcT0nyajjGnFvECfude7Q?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $67,000 - $92,000 a year","Data Scientist, Advanced Analytics",www.workopolis.com
Paytm,"About Paytm Labs: At Paytm Labs, we’re on a mission to provide useful technological solutions that enrich and empower millions of people in their daily lives.…",https://www.workopolis.com/jobsearch/viewjob/uRiltZmEYL9oaqOZI6ojHjLL3klylnKUKvCw9AuqNMmugihgRjv55w?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $66,000 - $86,000 a year",Database Administrator,www.workopolis.com
Hopper,"At Hopper, we’re on a mission to make booking travel faster, easier, and more transparent. We are leveraging the power that comes from combining massive…",https://www.workopolis.com/jobsearch/viewjob/udhN0SXejVPC88jKGFe7Lk1npqyLxrDH4CFvw20l58diAJnWim4g6g?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $100,000 - $140,000 a year",Director,www.workopolis.com
VR Vision,VR Vision is a virtual reality application development and experience company! We provide immersive technology for enterprise business. VR Vision provides a…,https://www.workopolis.com/jobsearch/viewjob/qUB8AWsaNDqwV3iHnggwyr5OFN4JLMxRqB9PxqhRhPLPDYGVvL_W1Q?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $77,000 - $99,000 a year",Unity Developer,www.workopolis.com
IQ Hunt,Our Client requires the services of a Data Architect to initiate an Enterprise Data Model program of work. Responsibilities (Services): Contribute to the…,https://www.workopolis.com/jobsearch/viewjob/_4kLu8devmBh73CHirbscg18l4y1GGtq7xY0qzvbLuPgzJXtRKzVTw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $99,000 - $130,000 a year",Data Architect,www.workopolis.com
Capgemini,Containerization on GSP - Toronto-050295 The AI & Analytics practice group at Capgemini is expanding its footprint… rapidly. As part of the fastest growing…,https://www.workopolis.com/jobsearch/viewjob/hlgnBjAlOzYRGD90w1iUDpqofnYic2RzC2FFxTjOq34_d_DzSAYX1Q?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $69,000 - $88,000 a year",Containerization on GSP - Toronto,www.workopolis.com
University Health Network,University Health Network (UHN) is looking for an experienced Computational Biology Scientist in our Research Department. Transforming lives and communities…,https://www.workopolis.com/jobsearch/viewjob/vbJYskaWU634srZ7VBqTv60rKBpnq9WPVP2MMctfSTVRnW9TQigNsQ?ak=machine+learning&l=Toronto,"Toronto, ON",10 days ago,"Estimated: $76,000 - $100,000 a year","Scientist, Computational Biology",www.workopolis.com
Veeva Systems,Our engineering and product teams are organized around our hubs for community and collaboration. Work anywhere means you can work at home or the office on any…,https://www.workopolis.com/jobsearch/viewjob/5id9zKzLjvJ6P60RSgykjymHvXM9t0Nq_IuKBG9k2JW4e-GwpNlffA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $93,000 - $120,000 a year",Technical Architect - AI - Toronto Hub,www.workopolis.com
University Health Network,"""Transforming lives and communities through excellence in care, discovery and learning"" At University Health Network, which consists of Toronto General,…",https://www.workopolis.com/jobsearch/viewjob/ulOTyOTdTEJbz3oE1k7Fkn-vZrb57usEF_Zf8ewHb3Du0bwbRr3NSQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $37,000 - $51,000 a year",Support Partner - Ambulatory Clinics PMH,www.workopolis.com
Zynga,"Zynga is a leading developer of the world’s most popular social games that are played by millions of people around the world each day. To-date, more than 1…",https://www.workopolis.com/jobsearch/viewjob/qYm5emr_ZZlZ22FaZIjkBBa4OY9sKe6FOweDoF9g466bgKAeaWTRFQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $56,000 - $73,000 a year",Data Analyst II,www.workopolis.com
NVIDIA,"We are now looking for a Robotics Simulation Engineer! What you will be doing: You will work closely with simulation engineers, robotics researchers, and…",https://www.workopolis.com/jobsearch/viewjob/Wdg5gHrQwZc4E6EzoAs4U03HtDuxl2AzWcXxeGf9bO-PvRDugsz2Qw?ak=machine+learning&l=Toronto,"Toronto, ON",2 days ago,"Estimated: $60,000 - $83,000 a year",Robotics Simulation Engineer - New College Graduate,www.workopolis.com
Dun & Bradstreet,"Why We Work at Dun & Bradstreet We are at a transformational moment in our company journey - and we’re so excited about it. Each day, we are finding new ways…",https://www.workopolis.com/jobsearch/viewjob/7r0ZOKonMqUjtuqRT7BY1SNARTBxvInmUwSqBmo8g5uLOrgcc80jAg?ak=machine+learning&l=Toronto,"Mississauga, ON",,"Estimated: $59,000 - $80,000 a year",Data Engineer,www.workopolis.com
Paytm,"About Paytm Labs: At Paytm Labs, we’re on a mission to provide useful technological solutions that enrich and empower millions of people in their daily lives.…",https://www.workopolis.com/jobsearch/viewjob/mCdmg4Hi7n-pWwF09qcIAisO8crRdWi5qsju4D-_6sjIbpUbhqE4og?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $58,000 - $79,000 a year",Cyber Fraud Analyst,www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC","· 2+ years of non-internship professional software development experience · Programming experience with at least one modern language such as Java, C++, or C#…",https://www.workopolis.com/jobsearch/viewjob/9dV-zZJhlN8afiMQOfk4qOxxhE7U1N3clS79IrbP5tapUFrrZLSRsw?ak=machine+learning&l=Toronto,"Toronto, ON",,,Machine Learning Engineer II - Ads,www.workopolis.com
Geotab,Who we are: Geotab is a global leader in IoT and connected transportation and certified “Great Place to Work.” We are a company of diverse and talented…,https://www.workopolis.com/jobsearch/viewjob/l9RGCNE-N7_ctN3niG8lvXpnaffSOd4xpSMDZPKLFcsNX0V6JudvgA?ak=machine+learning&l=Toronto,"Oakville, ON",,"Estimated: $53,000 - $74,000 a year",Data Scientist,www.workopolis.com
CIBC,"We’re building a relationship-oriented bank for the modern world. We need talented, passionate professionals who are dedicated to doing what’s right for our…",https://www.workopolis.com/jobsearch/viewjob/YccyVAcKW2X23-QoufnBqj8ccbMIQrlIMLgaCQUqkPB-1lR0rvw6hw?ak=machine+learning&l=Toronto,"Toronto, ON",3 days ago,"Estimated: $74,000 - $97,000 a year","Business Analyst, Market Risk Solutions",www.workopolis.com
AlignTech,"Join a team that is changing millions of lives. Transforming smiles. Transforming lives. Transforming an industry. Align Technology, Inc. (NASDAQ: ALGN),…",https://www.workopolis.com/jobsearch/viewjob/-ti1BL3TDRfCA9MVVif6Xdhus7sgKmTgdWL1bNYg55pInqDiiRMHiA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $64,000 - $89,000 a year",Customer Onboarding Specialist,www.workopolis.com
Sunnybrook Health Sciences Centre,"A temporary full-time research assistant position is available in the Image Processing Laboratory, Physical Sciences Platform, Sunnybrook Research Institute,…",https://www.workopolis.com/jobsearch/viewjob/TmR11b300Z5hesvanVHmoWNmz9xokG95UB_C_bi3u1utAmhWOQ8Dag?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $56,000 - $79,000 a year",Research Assistant - Martel Image Analysis Laboratory - Sunnybrook Research Institute (SB07242020),www.workopolis.com
University Health Network,University Health Network (UHN) is looking for an experienced professional to fill the key role of Biostatistician II in our Ted Rogers Centre for Heart…,https://www.workopolis.com/jobsearch/viewjob/F_tmeuJGg69mMBc5Xg3Lid48pfFOSmCQ4M1MlzyoUelwR1ZXjQaCzg?ak=machine+learning&l=Toronto,"Toronto, ON",9 days ago,"Estimated: $75,000 - $100,000 a year",Biostatistician II,www.workopolis.com
Surgical Safety Technologies Inc.,Surgical Safety Technologies Inc. (SST) is seeking a highly motivated and talented Senior Cloud Engineer who will lead and develop cloud infrastructure on AWS…,https://www.workopolis.com/jobsearch/viewjob/ubaGhGF-yt3kuis3H_abnAiwAZ5fWFbLPuHNOz2MCy2HpTKlKIrk8A?ak=machine+learning&l=Toronto,"Toronto, ON",8 days ago,"Estimated: $82,000 - $120,000 a year",SeniorCloudEngineer,www.workopolis.com
Geotab,Who we are: Geotab is a global leader in IoT and connected transportation and certified “Great Place to Work.” We are a company of diverse and talented…,https://www.workopolis.com/jobsearch/viewjob/pKUcdjU4N7s50lbJ7OsYmGA5PSVHCbrI3Pf8StjFqyCTOxYEjXU3bQ?ak=machine+learning&l=Toronto,"Oakville, ON",,"Estimated: $65,000 - $85,000 a year",People Analyst,www.workopolis.com
Mattamy Homes,"Location: GTA, Ontario Department: Employment Type: Construction – Site Full-Time Reports to: Builder Who We Are Mattamy Homes is the largest…",https://www.workopolis.com/jobsearch/viewjob/IpkGUF91rBDx8O7kEf31ISRDaistQ6WaGX5Hnc6WO08j-U2Dd5cj1g?ak=machine+learning&l=Toronto,"Greater Toronto Area, ON",,"Estimated: $39,000 - $50,000 a year",Construction Labourer,www.workopolis.com
Thermo Fisher Scientific,"When you’re part of the team at Thermo Fisher Scientific, you’ll do important work, like helping customers in finding cures for cancer, protecting the…",https://www.workopolis.com/jobsearch/viewjob/XV4msH24LsE2XqkrAJRtERVwDH-ZHvks6IEyclmrf1Hyrnut1CO32A?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $140,000 - $180,000 a year",Digital Quality Systems Data Integration Director,www.workopolis.com
Bear Health Technologies,"Responsibilities: Work closely alongside other developers using the Agile software development lifecycle Building applications that are responsive, performant…",https://www.workopolis.com/jobsearch/viewjob/Y_A6jvtL49PVHlsiOUYBetBhHqfudiliDazeyzJEoN8bH_K1qlsZEQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $80,000 - $110,000 a year",Front End Developer,www.workopolis.com
Capgemini,"Responsibilities: • Work closely with product owners to understand and maintain focus on their analytical needs, including identifying critical metrics and…",https://www.workopolis.com/jobsearch/viewjob/J4sTbngot65Be7-Iax8KNjyybnpsCZhXTl0FLYOBLtARy62LiCTuzA?ak=machine+learning&l=Toronto,"Brampton, ON",,"Estimated: $74,000 - $96,000 a year",Data Analyst,www.workopolis.com
Paytm,"About Paytm Labs: At Paytm Labs, we’re on a mission to provide useful technological solutions that enrich and empower millions of people in their daily lives.…",https://www.workopolis.com/jobsearch/viewjob/qWpGQyoKSqC-StsxQiuc5LjRBD0wAbF-9Zcxoj5qv_CngDEYd_MzyQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $73,000 - $100,000 a year",Data Engineer,www.workopolis.com
RBC,What is the opportunity? A thought leader in the space of next generation optimization technologies. Develop and execute the Digital Transformation strategy…,https://www.workopolis.com/jobsearch/viewjob/J9SxcL7OfPGc_ymlnkrzh9I4mD5518D89yPaa1M3XcATjV4H8MKkTA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $100,000 - $140,000 a year","Director, Digital Transformation",www.workopolis.com
AIR MILES,It's fun to work in a company where people truly BELIEVE in what they're doing ! Job Description About the opportunity The Analytic & Insights Group at The…,https://www.workopolis.com/jobsearch/viewjob/Mqb6x7r1q6OeAzriQ_nVIHcxLZFSZ4geUkg01gEejbIM6ruOZVzXNQ?ak=machine+learning&l=Toronto,"Toronto, ON",1 day ago,,"Analyst, Marketing Analytics",www.workopolis.com
Accenture,"We Are: Applied Intelligence, the people who love using data to tell a story. We’re also the world’s largest team of data scientists, data engineers, and…",https://www.workopolis.com/jobsearch/viewjob/ViQSAxtyfzdzX0KKNvWBYuZxqipNKEThYNM7HhPT5nWdpDfgncTNug?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $100,000 - $150,000 a year",Data Engineering Consultant,www.workopolis.com
Scarsin,"Reporting directly to the Director of Data Science, this role is pivotal in implementing advanced time series solutions to deliver high quality results to…",https://www.workopolis.com/jobsearch/viewjob/34jHLQVvwThWK97sQA4pIbscFIZgXbZL6ImJEJ5WZ8ssb8Mqxj3CWQ?ak=machine+learning&l=Toronto,"Markham, ON",,"Estimated: $61,000 - $85,000 a year",Data Scientist/Time Series,www.workopolis.com
Munich RE,"Process Transformation Partner Position with Business Transformation based in Toronto. Location Toronto , Canada In keeping with our global position as an…",https://www.workopolis.com/jobsearch/viewjob/GztulUoAqXw1LeBl_TmR0wuIllOCMukW34EImDLZs5cltT9HA2CzoA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $88,000 - $110,000 a year",Process Transformation Partner,www.workopolis.com
SickKids,FTE 1.00 Hours of Work 35.00 Dept/Program Name Critical Care Contract Length 1 year Date Posted 2020-11-23 Deadline to Apply Target Openings 1…,https://www.workopolis.com/jobsearch/viewjob/tsq1TxapzAuCYUHXtGQp0GMOP0YM0pSP1BUb5Pc-X5aXbWYz3WTGzA?ak=machine+learning&l=Toronto,"Toronto, ON",4 days ago,"Estimated: $53,000 - $73,000 a year",Program Manager,www.workopolis.com
Google,"Minimum qualifications: Bachelor's degree in Computer Science, Mathematics, related technical field, or equivalent practical experience. Experience with data…",https://www.workopolis.com/jobsearch/viewjob/ev6Ku4nRppekQ5DgS6xd0VwsNeGw_EGkNUETliZ6x0JVI1dwW1QAuw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $93,000 - $130,000 a year","Cloud Data Developer, Google Professional Services",www.workopolis.com
Paytm,"About Paytm Labs: At Paytm Labs, we’re on a mission to provide useful technological solutions that enrich and empower millions of people in their daily lives.…",https://www.workopolis.com/jobsearch/viewjob/_6a0uTl1wb-QgG8xgAoYXcsT1X5p6kVGChnFGjZvA5BiXItsSoZLDA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $83,000 - $120,000 a year",- Software Engineer,www.workopolis.com
Labatt Breweries of Canada,"Anheuser-Busch's Commercial Analytics team is responsible for building competitive differentiated solutions that improve profitability, revenue or save costs…",https://www.workopolis.com/jobsearch/viewjob/GOXVr63EddHmgOpfCNt2JSeO4hQV6OWlofB4L36hfoNBTJKV3hoe5w?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $97,000 - $140,000 a year",Sr. Data Scientist,www.workopolis.com
Element AI,"English version below Chef de file mondial de l'intelligence artificielle, Element AI poursuit un objectif commun, celui d'utiliser nos vastes capacités de…",https://www.workopolis.com/jobsearch/viewjob/ZgeegcjW7sUnohoOMzzQhd0V3ysVtOrGngIphAP37nJBBSm-mPG49Q?ak=machine+learning&l=Toronto,"Toronto, ON",11 days ago,,"Chercheuse/Chercheur scientifique, recherche appliquée - Séries chronologiques / Applied Research Scientist - Time Series Forecasting - Platform",www.workopolis.com
Bluewrist,"Bluewrist Inc. develops and markets industrial automation solutions and products in the areas of robotics and machine vision, including solutions for robot…",https://www.workopolis.com/jobsearch/viewjob/laHgc4uRychlpXjyLruGirsBVnMuJt7I-ADtl-SYvrsSJGxVYETRCA?ak=machine+learning&l=Toronto,"Markham, ON",5 days ago,"Estimated: $48,000 - $64,000 a year",Quality Assurance Software Tester,www.workopolis.com
